order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,cost_price,profit,is_returned,order_month,order_year
O01682,2024-01-20,C0655,P0092,S059,In-Store,1,210.05,0.2,168.04,179.14,24.728000000000023,0,2024-01,2024
O01683,2023-12-08,C0289,P0770,S015,In-Store,1,221.83,0.1,199.65,110.98,99.76500000000001,0,2023-12,2023
O01684,2023-04-29,C0439,P0052,Online,Online,3,95.71,0.1,258.42,77.06,50.354999999999976,0,2023-04,2023
O01685,2023-08-04,C0454,P0023,Online,Online,2,97.03,0.1,174.65,77.91,34.41600000000001,0,2023-08,2023
O01686,2024-05-19,C0145,P0327,S022,In-Store,1,277.77,0.05,263.88,148.17,123.11999999999999,1,2024-05,2024
O01687,2024-10-01,C0416,P0563,S008,In-Store,1,45.12,0.0,45.12,24.87,20.249999999999996,0,2024-10,2024
O01688,2024-04-23,C0587,P0454,Online,Online,2,57.81,0.2,92.5,39.64,29.072000000000003,0,2024-04,2024
O01689,2024-06-12,C0513,P0466,S056,In-Store,2,135.41,0.2,216.66,99.14,58.032,0,2024-06,2024
O01690,2023-11-04,C0264,P0809,S048,In-Store,1,127.42,0.2,101.94,77.31,40.088,0,2023-11,2023
O01691,2025-03-28,C0069,P0870,Online,Online,2,168.73,0.0,337.46,125.46,86.53999999999999,0,2025-03,2025
O01692,2024-11-09,C0075,P0439,S007,In-Store,1,79.07,0.05,75.12,49.49,28.100999999999992,0,2024-11,2024
O01693,2024-12-26,C0773,P0334,Online,In-Store,1,135.83,0.05,129.04,118.75,16.22600000000001,0,2024-12,2024
O01694,2024-10-12,C0110,P0476,Online,Online,1,52.23,0.2,41.78,43.43,7.039999999999998,0,2024-10,2024
O01695,2023-09-22,C0349,P0382,S002,In-Store,2,27.14,0.1,48.85,17.04,18.180000000000003,0,2023-09,2023
O01696,2024-07-25,C0523,P0193,S049,In-Store,2,62.96,0.0,125.92,32.26,61.400000000000006,0,2024-07,2024
O01697,2024-02-24,C0368,P0570,S031,In-Store,1,245.4,0.05,233.13,182.12,60.116,0,2024-02,2024
O01698,2024-10-29,C0631,P0199,S041,In-Store,1,115.92,0.0,115.92,58.8,57.120000000000005,0,2024-10,2024
O01699,2024-01-04,C0713,P0592,Online,Online,2,57.43,0.2,91.89,32.43,40.0,0,2024-01,2024
O01700,2024-04-24,C0064,P0962,S030,In-Store,1,166.96,0.0,166.96,84.67,82.29,1,2024-04,2024
O01701,2024-03-15,C0129,P0529,S036,In-Store,1,135.66,0.0,135.66,81.19,54.47,0,2024-03,2024
O01702,2024-06-17,C0746,P0005,S029,In-Store,1,112.55,0.05,106.92,79.09,31.786999999999992,0,2024-06,2024
O01703,2024-07-22,C0081,P0906,Online,Online,2,269.33,0.0,538.66,150.49,237.67999999999995,0,2024-07,2024
O01704,2023-05-12,C0334,P0378,S040,In-Store,1,99.58,0.2,79.66,76.67,18.328,0,2023-05,2023
O01705,2024-03-21,C0559,P0864,Online,In-Store,1,113.48,0.05,107.81,63.42,47.557,0,2024-03,2024
O01706,2024-09-15,C0595,P0810,S035,In-Store,4,235.44,0.2,753.41,143.76,293.37600000000003,0,2024-09,2024
O01707,2024-05-08,C0518,P0780,S044,In-Store,1,253.19,0.0,253.19,194.67,58.52000000000001,0,2024-05,2024
O01708,2025-02-01,C0602,P0534,S051,In-Store,1,53.64,0.0,53.64,29.75,23.89,1,2025-02,2025
O01709,2024-09-20,C0628,P0276,S043,In-Store,2,112.54,0.05,213.83,60.94,98.04,0,2024-09,2024
O01710,2024-07-16,C0703,P0978,S015,In-Store,1,219.94,0.2,175.95,174.42,36.41600000000001,0,2024-07,2024
O01711,2023-12-30,C0045,P0719,Online,Online,1,330.88,0.2,264.7,196.36,107.61599999999999,0,2023-12,2023
O01712,2025-01-29,C0699,P0126,Online,Online,1,201.02,0.2,160.82,149.03,41.59200000000001,0,2025-01,2025
O01713,2024-10-22,C0321,P0509,S045,In-Store,1,222.66,0.05,211.53,126.99,90.8865,0,2024-10,2024
O01714,2025-02-06,C0593,P0532,S038,In-Store,3,49.14,0.0,147.42,28.29,62.550000000000004,0,2025-02,2025
O01715,2024-07-24,C0007,P0100,Online,Online,2,31.75,0.1,57.15,21.37,18.683999999999997,0,2024-07,2024
O01716,2023-10-10,C0305,P1086,S016,In-Store,2,80.63,0.05,153.2,69.87,20.44399999999998,0,2023-10,2023
O01717,2023-12-03,C0385,P0768,S017,In-Store,1,246.33,0.2,197.06,148.04,78.63200000000002,0,2023-12,2023
O01718,2024-02-05,C0420,P0102,S027,In-Store,1,221.14,0.1,199.03,153.44,60.92999999999999,0,2024-02,2024
O01719,2023-10-16,C0572,P0636,S055,In-Store,1,168.98,0.1,152.08,119.44,44.58599999999999,0,2023-10,2023
O01720,2024-02-06,C0453,P0696,S001,In-Store,1,157.7,0.2,126.16,103.59,43.28799999999999,0,2024-02,2024
O01721,2025-02-03,C0315,P0653,S012,In-Store,2,62.89,0.0,125.78,48.34,29.099999999999994,0,2025-02,2025
O01722,2024-08-04,C0248,P0756,Online,Online,2,338.92,0.2,542.27,181.6,251.71200000000005,0,2024-08,2024
O01723,2025-01-30,C0396,P0267,S011,In-Store,1,349.07,0.2,279.26,193.29,124.62400000000001,0,2025-01,2025
O01724,2024-06-21,C0296,P0110,Online,Online,1,280.19,0.1,252.17,170.81,98.442,0,2024-06,2024
O01725,2024-08-30,C0355,P0468,S000,In-Store,1,146.22,0.2,116.98,97.85,38.696000000000005,0,2024-08,2024
O01726,2024-07-01,C0191,P0242,Online,Online,2,138.25,0.1,248.85,108.47,53.604000000000006,0,2024-07,2024
O01727,2024-11-17,C0780,P0925,S056,In-Store,2,65.74,0.2,105.18,48.31,27.88799999999999,0,2024-11,2024
O01728,2023-10-08,C0485,P0636,S048,In-Store,1,168.98,0.1,152.08,119.44,44.58599999999999,0,2023-10,2023
O01729,2023-09-21,C0399,P0056,Online,Online,2,103.48,0.05,196.61,53.97,94.069,0,2023-09,2023
O01730,2023-08-28,C0102,P0189,S054,In-Store,2,177.09,0.1,318.76,159.18,32.23799999999999,0,2023-08,2023
O01731,2024-02-25,C0529,P0795,S000,In-Store,1,255.38,0.0,255.38,133.58,121.79999999999998,0,2024-02,2024
O01732,2024-01-23,C0602,P1057,S030,In-Store,2,176.53,0.2,282.45,107.05,111.168,0,2024-01,2024
O01733,2024-02-03,C0130,P0401,S011,In-Store,4,93.92,0.1,338.11,58.66,126.93600000000002,0,2024-02,2024
O01734,2024-02-10,C0526,P0027,S017,In-Store,1,236.79,0.2,189.43,189.64,37.720000000000006,0,2024-02,2024
O01735,2024-04-30,C0735,P0836,S054,In-Store,2,60.54,0.05,115.03,40.86,37.391999999999996,0,2024-04,2024
O01736,2024-07-17,C0435,P0155,Online,Online,1,114.52,0.0,114.52,94.98,19.539999999999992,0,2024-07,2024
O01737,2024-08-15,C0054,P0417,Online,In-Store,2,56.54,0.2,90.46,43.26,21.248000000000005,0,2024-08,2024
O01738,2023-11-11,C0440,P0708,S046,In-Store,2,157.48,0.2,251.97,124.12,53.375999999999976,0,2023-11,2023
O01739,2023-11-19,C0545,P0098,S022,In-Store,2,120.73,0.05,229.39,70.55,95.34200000000001,0,2023-11,2023
O01740,2025-03-11,C0271,P1052,Online,Online,1,190.93,0.05,181.38,126.53,61.18,0,2025-03,2025
O01741,2024-06-20,C0570,P0476,S056,In-Store,2,52.23,0.1,94.01,43.43,15.839999999999995,0,2024-06,2024
O01742,2024-01-08,C0770,P0549,Online,Online,3,8.95,0.2,21.48,5.29,8.783999999999997,1,2024-01,2024
O01743,2024-09-09,C0668,P0752,Online,Online,2,273.69,0.2,437.9,150.62,196.912,0,2024-09,2024
O01744,2025-01-09,C0149,P0403,S004,In-Store,2,115.91,0.0,231.82,84.61,62.599999999999994,1,2025-01,2025
O01745,2024-01-27,C0198,P0315,S028,In-Store,1,193.09,0.1,173.78,165.55,24.785999999999994,0,2024-01,2024
O01746,2025-02-07,C0629,P1006,S039,In-Store,2,262.46,0.0,524.92,194.07,136.77999999999997,0,2025-02,2025
O01747,2024-04-12,C0792,P0815,S015,In-Store,2,186.83,0.1,336.29,105.96,145.56600000000003,0,2024-04,2024
O01748,2024-08-01,C0694,P0340,S001,In-Store,1,68.28,0.05,64.87,43.82,23.237,0,2024-08,2024
O01749,2023-07-07,C0568,P1103,S010,In-Store,2,180.59,0.0,361.18,158.62,43.94,0,2023-07,2023
O01750,2025-04-05,C0362,P0025,S003,In-Store,1,83.7,0.0,83.7,51.97,31.730000000000004,0,2025-04,2025
O01751,2023-09-21,C0396,P0505,S016,In-Store,1,231.34,0.1,208.21,186.24,40.589999999999996,0,2023-09,2023
O01752,2024-02-05,C0199,P0067,S050,In-Store,2,310.89,0.05,590.69,165.0,277.191,0,2024-02,2024
O01753,2024-03-30,C0558,P1030,S017,In-Store,2,115.95,0.05,220.31,100.06,30.191,0,2024-03,2024
O01754,2025-01-13,C0235,P0625,Online,Online,1,249.56,0.0,249.56,178.47,71.09,0,2025-01,2025
O01755,2023-05-21,C0732,P0811,S032,In-Store,3,13.23,0.1,35.72,7.09,16.578000000000003,0,2023-05,2023
O01756,2023-07-09,C0068,P0870,S011,In-Store,2,168.73,0.1,303.71,125.46,77.886,0,2023-07,2023
O01757,2024-07-10,C0686,P0736,Online,Online,1,62.18,0.2,49.74,48.13,11.239999999999998,0,2024-07,2024
O01758,2023-07-09,C0544,P0430,S056,In-Store,1,126.13,0.1,113.52,78.96,42.453,0,2023-07,2023
O01759,2024-08-13,C0486,P0445,S050,In-Store,1,35.94,0.0,35.94,22.48,13.459999999999997,0,2024-08,2024
O01760,2024-11-26,C0702,P0656,Online,Online,1,192.95,0.0,192.95,102.59,90.35999999999999,0,2024-11,2024
O01761,2023-08-04,C0467,P1028,S016,In-Store,2,233.27,0.2,373.23,189.75,69.63200000000002,0,2023-08,2023
O01762,2023-10-15,C0581,P1186,S037,In-Store,1,227.61,0.05,216.23,167.3,57.2945,0,2023-10,2023
O01763,2025-01-25,C0782,P0124,S020,In-Store,1,76.7,0.2,61.36,57.83,15.096000000000004,0,2025-01,2025
O01764,2024-06-27,C0136,P0981,Online,Online,1,11.42,0.2,9.14,7.38,3.232,0,2024-06,2024
O01765,2023-08-09,C0259,P0771,Online,Online,1,155.11,0.0,155.11,81.54,73.57000000000001,0,2023-08,2023
O01766,2023-04-21,C0612,P1106,S024,In-Store,2,88.1,0.1,158.58,52.32,64.404,0,2023-04,2023
O01767,2025-03-31,C0135,P0417,S041,In-Store,1,56.54,0.05,53.71,43.26,12.616,0,2025-03,2025
O01768,2025-02-07,C0166,P1067,Online,Online,3,301.78,0.0,905.34,160.88,422.69999999999993,0,2025-02,2025
O01769,2023-07-31,C0115,P1125,S025,In-Store,1,90.35,0.05,85.83,60.59,28.27199999999999,0,2023-07,2023
O01770,2024-03-20,C0580,P0430,S033,In-Store,3,126.13,0.0,378.39,78.96,141.51,0,2024-03,2024
O01771,2023-04-13,C0570,P0434,Online,Online,1,257.4,0.0,257.4,186.11,71.28999999999996,0,2023-04,2023
O01772,2024-09-27,C0119,P0030,Online,Online,2,132.5,0.05,251.75,119.75,24.224999999999998,1,2024-09,2024
O01773,2023-12-04,C0016,P0129,S024,In-Store,2,27.78,0.2,44.45,25.0,4.448000000000002,0,2023-12,2023
O01774,2024-01-10,C0117,P0092,S032,In-Store,3,210.05,0.2,504.12,179.14,74.18400000000007,0,2024-01,2024
O01775,2023-09-11,C0124,P0022,S052,In-Store,1,124.36,0.1,111.92,104.0,18.324,0,2023-09,2023
O01776,2023-09-08,C0392,P0190,Online,Online,1,232.24,0.05,220.63,136.2,91.23800000000001,0,2023-09,2023
O01777,2024-12-25,C0296,P0653,S041,In-Store,3,62.89,0.0,188.67,48.34,43.64999999999999,0,2024-12,2024
O01778,2025-01-03,C0773,P0097,S017,In-Store,1,134.83,0.2,107.86,100.2,27.704000000000008,0,2025-01,2025
O01779,2024-10-15,C0784,P1127,S012,In-Store,2,119.95,0.1,215.91,99.59,36.648,0,2024-10,2024
O01780,2023-07-16,C0602,P0647,S050,In-Store,3,139.35,0.0,418.05,105.87,100.43999999999997,0,2023-07,2023
O01781,2024-04-08,C0203,P0034,S048,In-Store,1,189.42,0.2,151.54,133.5,44.73599999999999,0,2024-04,2024
O01782,2024-06-20,C0003,P0757,S017,In-Store,2,88.95,0.1,160.11,48.05,73.62000000000002,0,2024-06,2024
O01783,2023-06-11,C0602,P0776,S004,In-Store,1,87.71,0.1,78.94,77.04,9.602999999999989,0,2023-06,2023
O01784,2024-04-26,C0705,P0094,S057,In-Store,1,105.62,0.2,84.5,69.52,28.88000000000001,0,2024-04,2024
O01785,2023-11-12,C0094,P0151,Online,Online,2,176.17,0.2,281.87,106.1,112.112,0,2023-11,2023
O01786,2024-06-06,C0306,P0177,S045,In-Store,1,128.6,0.05,122.17,91.14,35.58699999999999,1,2024-06,2024
O01787,2024-01-07,C0001,P0915,S006,In-Store,1,287.43,0.2,229.94,184.23,82.56000000000002,0,2024-01,2024
O01788,2024-11-05,C0605,P0550,S030,In-Store,3,142.36,0.0,427.08,108.31,102.15000000000003,0,2024-11,2024
O01789,2025-02-15,C0015,P0752,S048,In-Store,2,273.69,0.05,520.01,150.62,233.83299999999997,0,2025-02,2025
O01790,2023-07-13,C0561,P0414,Online,Online,1,162.49,0.05,154.37,105.0,54.615500000000004,0,2023-07,2023
O01791,2024-04-11,C0743,P1162,S025,In-Store,2,199.19,0.05,378.46,117.85,154.546,0,2024-04,2024
O01792,2023-06-11,C0470,P0031,S034,In-Store,1,340.18,0.2,272.14,181.56,126.89600000000002,0,2023-06,2023
O01793,2023-05-07,C0532,P1158,Online,Online,3,275.48,0.2,661.15,175.62,239.66400000000004,0,2023-05,2023
O01794,2024-12-31,C0074,P0745,Online,Online,1,16.81,0.2,13.45,9.63,5.743999999999999,0,2024-12,2024
O01795,2024-08-14,C0464,P0158,S057,In-Store,2,106.61,0.2,170.58,58.87,76.384,0,2024-08,2024
O01796,2025-01-15,C0608,P0484,Online,Online,3,130.78,0.0,392.34,84.78,138.0,0,2025-01,2025
O01797,2025-01-14,C0718,P0734,S040,In-Store,1,33.37,0.05,31.7,19.21,13.451999999999996,0,2025-01,2025
O01798,2023-12-09,C0309,P0161,S000,In-Store,3,351.88,0.1,950.08,186.91,445.419,0,2023-12,2023
O01799,2024-02-28,C0074,P0944,S032,In-Store,1,64.12,0.1,57.71,41.35,20.493000000000002,0,2024-02,2024
O01800,2024-12-16,C0120,P0943,S018,In-Store,3,181.12,0.0,543.36,104.17,230.85000000000002,0,2024-12,2024
O01801,2024-02-11,C0141,P0999,Online,Online,1,185.46,0.05,176.19,139.55,43.61449999999999,0,2024-02,2024
O01802,2024-08-13,C0098,P1109,Online,In-Store,1,200.18,0.05,190.17,121.02,75.20200000000001,0,2024-08,2024
O01803,2025-04-07,C0623,P0528,S008,In-Store,1,102.08,0.2,81.66,65.43,29.319999999999993,0,2025-04,2025
O01804,2024-05-09,C0166,P0288,S030,In-Store,1,281.92,0.1,253.73,144.63,123.56100000000002,0,2024-05,2024
O01805,2023-05-27,C0076,P0920,Online,Online,1,238.75,0.1,214.88,147.5,82.125,0,2023-05,2023
O01806,2023-04-19,C0375,P0545,S006,In-Store,1,124.94,0.1,112.45,112.85,10.881000000000004,0,2023-04,2023
O01807,2023-12-14,C0381,P0995,S002,In-Store,1,177.45,0.1,159.7,106.34,63.99899999999999,0,2023-12,2023
O01808,2023-09-16,C0517,P0258,Online,Online,2,52.4,0.05,99.56,30.15,42.275,0,2023-09,2023
O01809,2024-09-14,C0375,P1017,S045,In-Store,2,212.78,0.0,425.56,178.39,68.78000000000003,0,2024-09,2024
O01810,2024-04-29,C0050,P0129,S014,In-Store,2,27.78,0.1,50.0,25.0,5.004000000000002,1,2024-04,2024
O01811,2024-06-12,C0054,P0940,Online,Online,1,21.41,0.05,20.34,16.72,4.455500000000001,0,2024-06,2024
O01812,2023-10-16,C0481,P0363,S058,In-Store,1,382.32,0.1,344.09,193.08,170.31599999999997,0,2023-10,2023
O01813,2024-09-08,C0631,P0573,Online,Online,3,40.64,0.0,121.92,31.76,26.639999999999997,0,2024-09,2024
O01814,2025-02-28,C0667,P1058,Online,Online,1,219.39,0.1,197.45,138.39,72.9,0,2025-02,2025
O01815,2024-09-11,C0246,P0184,Online,Online,3,207.61,0.2,498.26,118.02,215.01600000000005,0,2024-09,2024
O01816,2025-03-07,C0555,P0764,Online,Online,1,241.25,0.0,241.25,143.88,97.37,0,2025-03,2025
O01817,2023-09-15,C0359,P1151,S048,In-Store,2,258.14,0.0,516.28,196.34,123.59999999999997,0,2023-09,2023
O01818,2024-11-05,C0588,P0761,S039,In-Store,3,240.31,0.05,684.88,125.81,326.325,0,2024-11,2024
O01819,2024-04-26,C0111,P0176,S027,In-Store,3,273.81,0.0,821.43,180.29,280.56000000000006,0,2024-04,2024
O01820,2023-07-15,C0044,P0742,Online,Online,1,237.5,0.2,190.0,189.9,38.08,0,2023-07,2023
O01821,2023-05-12,C0583,P0278,Online,Online,1,267.49,0.0,267.49,167.82,99.67000000000002,0,2023-05,2023
O01822,2025-02-11,C0440,P0111,S000,In-Store,1,184.61,0.0,184.61,108.89,75.72000000000001,0,2025-02,2025
O01823,2024-01-03,C0262,P0177,S036,In-Store,2,128.6,0.1,231.48,91.14,67.428,1,2024-01,2024
O01824,2024-12-05,C0335,P0600,Online,Online,2,221.76,0.05,421.34,178.15,82.85899999999997,0,2024-12,2024
O01825,2025-03-19,C0534,P0959,S035,In-Store,2,56.21,0.05,106.8,50.03,11.741999999999999,0,2025-03,2025
O01826,2023-11-08,C0422,P0705,Online,Online,2,198.93,0.1,358.07,153.07,82.54800000000003,0,2023-11,2023
O01827,2024-08-07,C0483,P0236,S046,In-Store,3,196.93,0.0,590.79,173.04,71.67000000000004,0,2024-08,2024
O01828,2024-09-20,C0059,P1054,S030,In-Store,2,193.12,0.05,366.93,143.87,93.57499999999999,0,2024-09,2024
O01829,2023-12-05,C0551,P0169,Online,Online,2,87.14,0.0,174.28,50.78,72.72,0,2023-12,2023
O01830,2023-11-21,C0340,P0092,Online,Online,1,210.05,0.2,168.04,179.14,24.728000000000023,0,2023-11,2023
O01831,2023-09-21,C0187,P0140,S018,In-Store,1,187.12,0.05,177.76,111.19,72.1335,0,2023-09,2023
O01832,2024-07-24,C0396,P0737,S033,In-Store,2,121.72,0.05,231.27,62.25,112.993,0,2024-07,2024
O01833,2024-07-22,C0155,P0861,S025,In-Store,1,201.1,0.1,180.99,110.24,81.774,0,2024-07,2024
O01834,2025-01-13,C0445,P0079,S028,In-Store,1,260.43,0.05,247.41,158.22,97.0995,0,2025-01,2025
O01835,2024-05-06,C0224,P0514,S059,In-Store,2,104.99,0.05,199.48,76.67,53.807999999999986,0,2024-05,2024
O01836,2024-01-30,C0181,P0651,S024,In-Store,1,315.36,0.1,283.82,169.86,130.95000000000002,1,2024-01,2024
O01837,2023-11-08,C0141,P1106,Online,Online,3,88.1,0.1,237.87,52.32,96.60599999999998,0,2023-11,2023
O01838,2024-05-07,C0454,P0566,S025,In-Store,2,10.71,0.1,19.28,9.25,2.6280000000000014,0,2024-05,2024
O01839,2023-07-26,C0343,P0721,Online,Online,1,255.39,0.2,204.31,162.62,74.216,0,2023-07,2023
O01840,2025-04-03,C0578,P0374,S000,In-Store,2,190.53,0.0,381.06,98.1,184.86,0,2025-04,2025
O01841,2023-09-20,C0341,P0664,Online,Online,1,191.74,0.2,153.39,109.09,66.12,0,2023-09,2023
O01842,2024-02-03,C0316,P0056,S038,In-Store,2,103.48,0.0,206.96,53.97,99.02000000000001,0,2024-02,2024
O01843,2024-01-13,C0102,P0170,S029,In-Store,1,106.52,0.2,85.22,89.62,13.519999999999994,0,2024-01,2024
O01844,2023-08-30,C0703,P0039,Online,Online,1,29.71,0.1,26.74,14.86,13.365000000000002,0,2023-08,2023
O01845,2023-12-30,C0455,P0796,Online,Online,2,87.96,0.05,167.12,77.22,20.405999999999988,0,2023-12,2023
O01846,2024-04-09,C0024,P0831,S023,In-Store,2,183.87,0.05,349.35,151.28,61.92100000000001,0,2024-04,2024
O01847,2024-03-25,C0274,P0170,S000,In-Store,2,106.52,0.0,213.04,89.62,33.79999999999998,0,2024-03,2024
O01848,2024-12-14,C0186,P0896,S050,In-Store,1,165.91,0.1,149.32,107.19,52.848,0,2024-12,2024
O01849,2023-05-27,C0060,P0021,Online,Online,1,77.31,0.2,61.85,62.23,12.064000000000005,1,2023-05,2023
O01850,2023-11-24,C0716,P0103,Online,Online,1,171.58,0.0,171.58,96.71,74.87000000000002,0,2023-11,2023
O01851,2023-10-16,C0736,P0374,S022,In-Store,2,190.53,0.1,342.95,98.1,166.37400000000002,0,2023-10,2023
O01852,2024-05-16,C0632,P0695,Online,Online,1,62.67,0.1,56.4,33.99,25.812,1,2024-05,2024
O01853,2024-03-20,C0504,P0204,S045,In-Store,1,200.67,0.05,190.64,110.34,85.81349999999998,0,2024-03,2024
O01854,2024-04-27,C0474,P0657,S059,In-Store,2,29.04,0.1,52.27,15.54,24.3,0,2024-04,2024
O01855,2025-02-10,C0604,P0749,S058,In-Store,1,165.09,0.05,156.84,141.67,22.249000000000013,0,2025-02,2025
O01856,2024-08-31,C0067,P0098,Online,Online,1,120.73,0.2,96.58,70.55,40.144000000000005,0,2024-08,2024
O01857,2023-12-24,C0693,P0442,S049,In-Store,1,206.69,0.0,206.69,149.23,57.46000000000001,0,2023-12,2023
O01858,2023-11-19,C0592,P0242,Online,Online,1,138.25,0.1,124.42,108.47,26.802000000000003,0,2023-11,2023
O01859,2024-12-02,C0032,P0439,S032,In-Store,1,79.07,0.1,71.16,49.49,26.621999999999993,0,2024-12,2024
O01860,2024-10-08,C0555,P0614,S058,In-Store,1,332.16,0.0,332.16,193.3,138.86,0,2024-10,2024
O01861,2025-01-15,C0669,P0689,S039,In-Store,2,46.7,0.05,88.73,27.05,37.335,0,2025-01,2025
O01862,2023-06-17,C0367,P0708,S015,In-Store,1,157.48,0.1,141.73,124.12,30.023999999999987,0,2023-06,2023
O01863,2024-06-08,C0348,P0300,Online,Online,2,138.12,0.2,220.99,75.85,99.63200000000002,0,2024-06,2024
O01864,2025-01-11,C0060,P0834,S036,In-Store,3,94.05,0.0,282.15,78.99,45.18000000000001,0,2025-01,2025
O01865,2024-03-03,C0407,P1169,S058,In-Store,1,50.9,0.0,50.9,33.85,17.049999999999997,0,2024-03,2024
O01866,2023-12-12,C0396,P0899,S002,In-Store,2,118.47,0.05,225.09,99.65,35.75799999999999,1,2023-12,2023
O01867,2024-03-10,C0512,P0546,S008,In-Store,1,196.72,0.05,186.88,149.22,45.125,0,2024-03,2024
O01868,2024-04-23,C0583,P0591,S044,In-Store,1,236.24,0.1,212.62,122.47,102.39300000000001,0,2024-04,2024
O01869,2023-12-23,C0021,P0005,S029,In-Store,1,112.55,0.2,90.04,79.09,26.767999999999997,0,2023-12,2023
O01870,2024-07-05,C0160,P0684,S013,In-Store,1,222.84,0.05,211.7,161.31,58.4535,0,2024-07,2024
O01871,2023-05-26,C0011,P0149,S024,In-Store,2,29.42,0.1,52.96,22.17,13.05,0,2023-05,2023
O01872,2024-02-02,C0400,P0376,Online,Online,4,79.72,0.2,255.1,56.0,75.904,0,2024-02,2024
O01873,2024-02-28,C0188,P1192,Online,Online,1,290.29,0.05,275.78,174.33,110.162,0,2024-02,2024
O01874,2024-07-13,C0586,P0306,Online,Online,1,148.17,0.05,140.76,102.31,43.566999999999986,0,2024-07,2024
O01875,2025-03-06,C0097,P0142,Online,Online,1,132.42,0.0,132.42,96.4,36.01999999999998,0,2025-03,2025
O01876,2024-05-27,C0658,P0863,S002,In-Store,2,109.7,0.1,197.46,72.06,67.75200000000001,0,2024-05,2024
O01877,2025-02-10,C0652,P1107,S026,In-Store,2,333.55,0.1,600.39,181.41,273.85200000000003,0,2025-02,2025
O01878,2025-01-10,C0155,P0238,Online,Online,3,30.72,0.2,73.73,27.46,7.823999999999995,0,2025-01,2025
O01879,2024-08-23,C0600,P0278,S000,In-Store,1,267.49,0.1,240.74,167.82,89.70300000000002,0,2024-08,2024
O01880,2024-05-01,C0342,P0934,S056,In-Store,1,285.28,0.2,228.22,152.76,106.01599999999999,0,2024-05,2024
O01881,2025-04-04,C0579,P0381,Online,Online,1,169.3,0.2,135.44,107.47,49.46400000000001,0,2025-04,2025
O01882,2024-12-09,C0404,P0095,Online,Online,3,145.13,0.05,413.62,80.95,182.91299999999995,0,2024-12,2024
O01883,2025-03-27,C0183,P0017,S009,In-Store,1,151.0,0.2,120.8,75.59,60.328,0,2025-03,2025
O01884,2024-08-02,C0533,P0382,Online,Online,1,27.14,0.2,21.71,17.04,8.080000000000002,1,2024-08,2024
O01885,2025-01-01,C0025,P0684,Online,Online,2,222.84,0.2,356.54,161.31,98.44800000000001,0,2025-01,2025
O01886,2024-07-18,C0352,P0331,Online,Online,2,317.5,0.0,635.0,163.63,307.74,0,2024-07,2024
O01887,2025-01-04,C0441,P0344,Online,Online,1,196.16,0.05,186.35,143.2,50.312000000000005,0,2025-01,2025
O01888,2025-03-13,C0537,P0254,S058,In-Store,1,266.56,0.2,213.25,184.0,66.048,0,2025-03,2025
O01889,2023-08-02,C0702,P0749,S027,In-Store,1,165.09,0.0,165.09,141.67,23.420000000000016,0,2023-08,2023
O01890,2023-11-05,C0515,P0894,Online,Online,2,243.1,0.1,437.58,156.3,156.23999999999998,0,2023-11,2023
O01891,2025-01-12,C0563,P0167,S056,In-Store,1,122.4,0.1,110.16,71.02,46.24200000000001,0,2025-01,2025
O01892,2023-05-24,C0474,P0963,Online,Online,2,297.94,0.0,595.88,149.76,296.36,0,2023-05,2023
O01893,2024-04-09,C0529,P0091,S048,In-Store,1,27.29,0.1,24.56,20.11,6.462,0,2024-04,2024
O01894,2024-05-07,C0490,P1095,S044,In-Store,1,96.11,0.05,91.3,70.02,24.785500000000003,0,2024-05,2024
O01895,2023-06-05,C0384,P0316,S037,In-Store,1,150.05,0.2,120.04,95.84,43.36800000000001,0,2023-06,2023
O01896,2024-04-16,C0521,P0565,S056,In-Store,1,129.36,0.1,116.42,77.59,46.59300000000001,0,2024-04,2024
O01897,2024-12-01,C0673,P0196,S008,In-Store,1,245.56,0.05,233.28,132.71,107.2075,0,2024-12,2024
O01898,2023-12-23,C0488,P0332,Online,Online,2,159.7,0.05,303.43,102.16,109.32599999999998,0,2023-12,2023
O01899,2024-12-01,C0629,P0603,S040,In-Store,1,31.8,0.05,30.21,24.75,6.697500000000001,0,2024-12,2024
